raceId,year,round,circuitId,name,name_number,Country,Location,lat,lng,date,time,url
1015,2019,6,6,Monaco Grand Prix,n°6 - Monaco Grand Prix,Monaco,Monte-Carlo,43.7347,7.42056,2019-05-26,13:10:00,https://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix
1016,2019,7,7,Canadian Grand Prix,n°7 - Canadian Grand Prix,Canada,Montreal,45.5,-73.5228,2019-06-09,18:10:00,https://en.wikipedia.org/wiki/2019_Canadian_Grand_Prix
1017,2019,8,34,French Grand Prix,n°8 - French Grand Prix,France,Le Castellet,43.2506,5.79167,2019-06-23,13:10:00,https://en.wikipedia.org/wiki/2019_French_Grand_Prix
1018,2019,9,70,Austrian Grand Prix,n°9 - Austrian Grand Prix,Austria,Spielburg,47.2197,14.7647,2019-06-30,13:10:00,https://en.wikipedia.org/wiki/2019_Austrian_Grand_Prix
1019,2019,10,9,British Grand Prix,n°10 - British Grand Prix,UK,Silverstone,52.0786,-1.01694,2019-07-14,13:10:00,https://en.wikipedia.org/wiki/2019_British_Grand_Prix
1020,2019,11,10,German Grand Prix,n°11 - German Grand Prix,Germany,Hockenheim,49.3278,8.56583,2019-07-28,13:10:00,https://en.wikipedia.org/wiki/2019_German_Grand_Prix
1021,2019,12,11,Hungarian Grand Prix,n°12 - Hungarian Grand Prix,Hungary,Budapest,47.5789,19.2486,2019-08-04,13:10:00,https://en.wikipedia.org/wiki/2019_Hungarian_Grand_Prix
1022,2019,13,13,Belgian Grand Prix,n°13 - Belgian Grand Prix,Belgium,Spa,50.4372,5.97139,2019-09-01,13:10:00,https://en.wikipedia.org/wiki/2019_Belgian_Grand_Prix
1023,2019,14,14,Italian Grand Prix,n°14 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,2019-09-08,13:10:00,https://en.wikipedia.org/wiki/2019_Italian_Grand_Prix
1024,2019,15,15,Singapore Grand Prix,n°15 - Singapore Grand Prix,Singapore,Marina Bay,2914-01-01,103.864,2019-09-22,12:10:00,https://en.wikipedia.org/wiki/2019_Singapore_Grand_Prix
1025,2019,16,71,Russian Grand Prix,n°16 - Russian Grand Prix,Russia,Sochi,43.4057,39.9578,2019-09-29,11:10:00,https://en.wikipedia.org/wiki/2019_Russian_Grand_Prix
1026,2019,17,22,Japanese Grand Prix,n°17 - Japanese Grand Prix,Japan,Suzuka,34.8431,136.541,2019-10-13,05:10:00,https://en.wikipedia.org/wiki/2019_Japanese_Grand_Prix
1027,2019,18,32,Mexican Grand Prix,n°18 - Mexican Grand Prix,Mexico,Mexico City,19.4042,-99.0907,2019-10-27,19:10:00,https://en.wikipedia.org/wiki/2019_Mexican_Grand_Prix
1028,2019,19,69,United States Grand Prix,n°19 - United States Grand Prix,USA,Austin,30.1328,-97.6411,2019-11-03,19:10:00,https://en.wikipedia.org/wiki/2019_United_States_Grand_Prix
1029,2019,20,18,Brazilian Grand Prix,n°20 - Brazilian Grand Prix,Brazil,São Paulo,-23.7036,-46.6997,2019-11-17,17:10:00,https://en.wikipedia.org/wiki/2019_Brazilian_Grand_Prix
1030,2019,21,24,Abu Dhabi Grand Prix,n°21 - Abu Dhabi Grand Prix,UAE,Abu Dhabi,24.4672,54.6031,2019-12-01,13:10:00,https://en.wikipedia.org/wiki/2019_Abu_Dhabi_Grand_Prix
1031,2020,1,70,Austrian Grand Prix,n°1 - Austrian Grand Prix,Austria,Spielburg,47.2197,14.7647,2020-07-05,13:10:00,https://en.wikipedia.org/wiki/2020_Austrian_Grand_Prix
1032,2020,2,70,Styrian Grand Prix,n°2 - Styrian Grand Prix,Austria,Spielburg,47.2197,14.7647,2020-07-12,13:10:00,https://en.wikipedia.org/wiki/2020_Styrian_Grand_Prix
1033,2020,3,11,Hungarian Grand Prix,n°3 - Hungarian Grand Prix,Hungary,Budapest,47.5789,19.2486,2020-07-19,13:10:00,https://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix
1034,2020,4,9,British Grand Prix,n°4 - British Grand Prix,UK,Silverstone,52.0786,-1.01694,2020-08-02,13:10:00,https://en.wikipedia.org/wiki/2020_British_Grand_Prix
1035,2020,5,9,70th Anniversary Grand Prix,n°5 - 70th Anniversary Grand Prix,UK,Silverstone,52.0786,-1.01694,2020-08-09,13:10:00,https://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix
1036,2020,6,4,Spanish Grand Prix,n°6 - Spanish Grand Prix,Spain,Montmeló,41.57,2.26111,2020-08-16,13:10:00,https://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix
1037,2020,7,13,Belgian Grand Prix,n°7 - Belgian Grand Prix,Belgium,Spa,50.4372,5.97139,2020-08-30,13:10:00,https://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix
1038,2020,8,14,Italian Grand Prix,n°8 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,2020-09-06,13:10:00,https://en.wikipedia.org/wiki/2020_Italian_Grand_Prix
1039,2020,9,76,Tuscan Grand Prix,n°9 - Tuscan Grand Prix,Italy,Mugello,43.9975,3719-11-01,2020-09-13,13:10:00,https://en.wikipedia.org/wiki/2020_Tuscan_Grand_Prix
1040,2020,10,71,Russian Grand Prix,n°10 - Russian Grand Prix,Russia,Sochi,43.4057,39.9578,2020-09-27,11:10:00,https://en.wikipedia.org/wiki/2020_Russian_Grand_Prix
1041,2020,11,20,Eifel Grand Prix,n°11 - Eifel Grand Prix,Germany,Nürburg,50.3356,9475-06-01,2020-10-11,13:10:00,https://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix
1042,2020,12,75,Portuguese Grand Prix,n°12 - Portuguese Grand Prix,Portugal,Portimão,37.227,-8.6267,2020-10-25,12:10:00,https://en.wikipedia.org/wiki/2020_Portuguese_Grand_Prix
1043,2020,13,21,Emilia Romagna Grand Prix,n°13 - Emilia Romagna Grand Prix,Italy,Imola,44.3439,7167-11-01,2020-11-01,12:10:00,https://en.wikipedia.org/wiki/2020_Emilia_Romagna_Grand_Prix
1044,2020,14,5,Turkish Grand Prix,n°14 - Turkish Grand Prix,Turkey,Istanbul,40.9517,29.405,2020-11-15,10:10:00,https://en.wikipedia.org/wiki/2020_Turkish_Grand_Prix
1045,2020,15,3,Bahrain Grand Prix,n°15 - Bahrain Grand Prix,Bahrain,Sakhir,26.0325,50.5106,2020-11-29,14:10:00,https://en.wikipedia.org/wiki/2020_Bahrain_Grand_Prix
1046,2020,16,3,Sakhir Grand Prix,n°16 - Sakhir Grand Prix,Bahrain,Sakhir,26.0325,50.5106,2020-12-06,17:10:00,https://en.wikipedia.org/wiki/2020_Sakhir_Grand_Prix
1047,2020,17,24,Abu Dhabi Grand Prix,n°17 - Abu Dhabi Grand Prix,UAE,Abu Dhabi,24.4672,54.6031,2020-12-13,13:10:00,https://en.wikipedia.org/wiki/2020_Abu_Dhabi_Grand_Prix
1053,2021,2,21,Emilia Romagna Grand Prix,n°2 - Emilia Romagna Grand Prix,Italy,Imola,44.3439,7167-11-01,2021-04-18,13:00:00,http://en.wikipedia.org/wiki/2021_Emilia_Romagna_Grand_Prix
1052,2021,1,3,Bahrain Grand Prix,n°1 - Bahrain Grand Prix,Bahrain,Sakhir,26.0325,50.5106,2021-03-28,15:00:00,https://en.wikipedia.org/wiki/2021_Bahrain_Grand_Prix
1051,2021,21,1,Australian Grand Prix,n°21 - Australian Grand Prix,Australia,Melbourne,-37.8497,144.968,2021-11-21,06:00:00,http://en.wikipedia.org/wiki/2021_Australian_Grand_Prix
1054,2021,3,75,Portuguese Grand Prix,n°3 - Portuguese Grand Prix,Portugal,Portimão,37.227,-8.6267,2021-05-02,14:00:00,http://en.wikipedia.org/wiki/2021_Portuguese_Grand_Prix
1055,2021,4,4,Spanish Grand Prix,n°4 - Spanish Grand Prix,Spain,Montmeló,41.57,2.26111,2021-05-09,13:00:00,http://en.wikipedia.org/wiki/2021_Spanish_Grand_Prix
1056,2021,5,6,Monaco Grand Prix,n°5 - Monaco Grand Prix,Monaco,Monte-Carlo,43.7347,7.42056,2021-05-23,13:00:00,http://en.wikipedia.org/wiki/2021_Monaco_Grand_Prix
1057,2021,6,73,Azerbaijan Grand Prix,n°6 - Azerbaijan Grand Prix,Azerbaijan,Baku,40.3725,49.8533,2021-06-06,12:00:00,http://en.wikipedia.org/wiki/2021_Azerbaijan_Grand_Prix
1058,2021,8,70,Styrian Grand Prix,n°8 - Styrian Grand Prix,Austria,Spielburg,47.2197,14.7647,2021-06-27,13:00:00,http://en.wikipedia.org/wiki/2021_Styrian_Grand_Prix
1059,2021,7,34,French Grand Prix,n°7 - French Grand Prix,France,Le Castellet,43.2506,5.79167,2021-06-20,13:00:00,http://en.wikipedia.org/wiki/2021_French_Grand_Prix
1060,2021,9,70,Austrian Grand Prix,n°9 - Austrian Grand Prix,Austria,Spielburg,47.2197,14.7647,2021-07-04,13:00:00,http://en.wikipedia.org/wiki/2021_Austrian_Grand_Prix
1061,2021,10,9,British Grand Prix,n°10 - British Grand Prix,UK,Silverstone,52.0786,-1.01694,2021-07-18,14:00:00,http://en.wikipedia.org/wiki/2021_British_Grand_Prix
1062,2021,11,11,Hungarian Grand Prix,n°11 - Hungarian Grand Prix,Hungary,Budapest,47.5789,19.2486,2021-08-01,13:00:00,http://en.wikipedia.org/wiki/2021_Hungarian_Grand_Prix
1063,2021,12,13,Belgian Grand Prix,n°12 - Belgian Grand Prix,Belgium,Spa,50.4372,5.97139,2021-08-29,13:00:00,http://en.wikipedia.org/wiki/2021_Belgian_Grand_Prix
1064,2021,13,39,Dutch Grand Prix,n°13 - Dutch Grand Prix,Netherlands,Zandvoort,52.3888,4.54092,2021-09-05,13:00:00,http://en.wikipedia.org/wiki/2021_Dutch_Grand_Prix
1065,2021,14,14,Italian Grand Prix,n°14 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,2021-09-12,13:00:00,http://en.wikipedia.org/wiki/2021_Italian_Grand_Prix
1066,2021,15,71,Russian Grand Prix,n°15 - Russian Grand Prix,Russia,Sochi,43.4057,39.9578,2021-09-26,12:00:00,http://en.wikipedia.org/wiki/2021_Russian_Grand_Prix
1067,2021,16,5,Turkish Grand Prix,n°16 - Turkish Grand Prix,Turkey,Istanbul,40.9517,29.405,2021-10-03,10:10:00,http://en.wikipedia.org/wiki/2021_Turkish_Grand_Prix
1068,2021,17,22,Japanese Grand Prix,n°17 - Japanese Grand Prix,Japan,Suzuka,34.8431,136.541,2021-10-10,05:00:00,http://en.wikipedia.org/wiki/2021_Japanese_Grand_Prix
1069,2021,18,69,United States Grand Prix,n°18 - United States Grand Prix,USA,Austin,30.1328,-97.6411,2021-10-24,19:00:00,http://en.wikipedia.org/wiki/2021_United_States_Grand_Prix
1070,2021,19,32,Mexico City Grand Prix,n°19 - Mexico City Grand Prix,Mexico,Mexico City,19.4042,-99.0907,2021-10-31,19:00:00,http://en.wikipedia.org/wiki/2021_Mexican_Grand_Prix
1071,2021,20,18,Brazilian Grand Prix,n°20 - Brazilian Grand Prix,Brazil,São Paulo,-23.7036,-46.6997,2021-11-07,17:00:00,http://en.wikipedia.org/wiki/2021_Brazilian_Grand_Prix
1072,2021,22,77,Saudi Arabian Grand Prix,n°22 - Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,21.5433,39.1728,2021-12-05,16:00:00,http://en.wikipedia.org/wiki/2021_Saudi_Arabian_Grand_Prix
1073,2021,23,24,Abu Dhabi Grand Prix,n°23 - Abu Dhabi Grand Prix,UAE,Abu Dhabi,24.4672,54.6031,2021-12-12,13:00:00,http://en.wikipedia.org/wiki/2021_Abu_Dhabi_Grand_Prix
