constructorStandingsId,raceId,racename,raceround,constructorId,name,nationality,wiki,points,position,positionText,wins
21328,660,n°5 - French Grand Prix,5,187,McLaren-Ford,#N/A,http://en.wikipedia.org/wiki/Team_McLaren,18,3,3,0
21318,659,n°4 - Dutch Grand Prix,4,6,Ferrari,#N/A,http://en.wikipedia.org/wiki/Scuderia_Ferrari,4,5,5,0
21537,643,n°1 - South African Grand Prix,1,6,Ferrari,#N/A,http://en.wikipedia.org/wiki/Scuderia_Ferrari,0,7,7,0
21388,666,n°11 - Mexican Grand Prix,11,183,Brabham-Climax,#N/A,http://en.wikipedia.org/wiki/Brabham,0,10,10,0
21386,666,n°11 - Mexican Grand Prix,11,180,Lotus-Ford,#N/A,http://en.wikipedia.org/wiki/Team_Lotus,47,3,3,2
21380,666,n°11 - Mexican Grand Prix,11,6,Ferrari,#N/A,http://en.wikipedia.org/wiki/Scuderia_Ferrari,7,6,6,0
21379,666,n°11 - Mexican Grand Prix,11,182,Brabham-Ford,#N/A,http://en.wikipedia.org/wiki/Brabham,49,2,2,2
21374,665,n°10 - United States Grand Prix,10,196,Matra-Ford,#N/A,http://en.wikipedia.org/wiki/Matra,63,1,1,6
21373,665,n°10 - United States Grand Prix,10,66,BRM,#N/A,http://en.wikipedia.org/wiki/BRM,6,6,6,0
21372,665,n°10 - United States Grand Prix,10,187,McLaren-Ford,#N/A,http://en.wikipedia.org/wiki/Team_McLaren,29,4,4,0
21371,665,n°10 - United States Grand Prix,10,191,Brabham-Repco,#N/A,http://en.wikipedia.org/wiki/Brabham,0,8,8,0
21370,665,n°10 - United States Grand Prix,10,6,Ferrari,#N/A,http://en.wikipedia.org/wiki/Scuderia_Ferrari,7,5,5,0
21367,664,n°9 - Canadian Grand Prix,9,197,BRM-Ford,#N/A,http://en.wikipedia.org/wiki/BRM,0,9,9,0
21366,664,n°9 - Canadian Grand Prix,9,180,Lotus-Ford,#N/A,http://en.wikipedia.org/wiki/Team_Lotus,38,3,3,1
21365,664,n°9 - Canadian Grand Prix,9,167,Cooper-Maserati,#N/A,http://en.wikipedia.org/wiki/Cooper_Car_Company,0,7,7,0
21363,664,n°9 - Canadian Grand Prix,9,66,BRM,#N/A,http://en.wikipedia.org/wiki/BRM,2,6,6,0
21361,664,n°9 - Canadian Grand Prix,9,191,Brabham-Repco,#N/A,http://en.wikipedia.org/wiki/Brabham,0,8,8,0
21360,664,n°9 - Canadian Grand Prix,9,6,Ferrari,#N/A,http://en.wikipedia.org/wiki/Scuderia_Ferrari,5,5,5,0
21354,663,n°8 - Italian Grand Prix,8,66,BRM,#N/A,http://en.wikipedia.org/wiki/BRM,2,6,6,0
21353,663,n°8 - Italian Grand Prix,8,187,McLaren-Ford,#N/A,http://en.wikipedia.org/wiki/Team_McLaren,27,4,4,0
21352,663,n°8 - Italian Grand Prix,8,191,Brabham-Repco,#N/A,http://en.wikipedia.org/wiki/Brabham,0,8,8,0
21351,663,n°8 - Italian Grand Prix,8,6,Ferrari,#N/A,http://en.wikipedia.org/wiki/Scuderia_Ferrari,5,5,5,0
21349,662,n°7 - German Grand Prix,7,197,BRM-Ford,#N/A,http://en.wikipedia.org/wiki/BRM,0,9,9,0
21343,662,n°7 - German Grand Prix,7,191,Brabham-Repco,#N/A,http://en.wikipedia.org/wiki/Brabham,0,8,8,0
21341,662,n°7 - German Grand Prix,7,182,Brabham-Ford,#N/A,http://en.wikipedia.org/wiki/Brabham,28,3,3,1
21335,661,n°6 - British Grand Prix,6,191,Brabham-Repco,#N/A,http://en.wikipedia.org/wiki/Brabham,0,8,8,0
21334,661,n°6 - British Grand Prix,6,6,Ferrari,#N/A,http://en.wikipedia.org/wiki/Scuderia_Ferrari,4,5,5,0
21333,661,n°6 - British Grand Prix,6,182,Brabham-Ford,#N/A,http://en.wikipedia.org/wiki/Brabham,19,4,4,0
21327,660,n°5 - French Grand Prix,5,191,Brabham-Repco,#N/A,http://en.wikipedia.org/wiki/Brabham,0,8,8,0
21326,660,n°5 - French Grand Prix,5,6,Ferrari,#N/A,http://en.wikipedia.org/wiki/Scuderia_Ferrari,4,5,5,0
21325,660,n°5 - French Grand Prix,5,182,Brabham-Ford,#N/A,http://en.wikipedia.org/wiki/Brabham,13,4,4,0
21320,659,n°4 - Dutch Grand Prix,4,187,McLaren-Ford,#N/A,http://en.wikipedia.org/wiki/Team_McLaren,15,3,3,0
21319,659,n°4 - Dutch Grand Prix,4,191,Brabham-Repco,#N/A,http://en.wikipedia.org/wiki/Brabham,0,8,8,0
21317,659,n°4 - Dutch Grand Prix,4,182,Brabham-Ford,#N/A,http://en.wikipedia.org/wiki/Brabham,9,4,4,0
21310,658,n°3 - Monaco Grand Prix,3,6,Ferrari,#N/A,http://en.wikipedia.org/wiki/Scuderia_Ferrari,0,8,8,0
21311,658,n°3 - Monaco Grand Prix,3,191,Brabham-Repco,#N/A,http://en.wikipedia.org/wiki/Brabham,0,7,7,0
21309,658,n°3 - Monaco Grand Prix,3,182,Brabham-Ford,#N/A,http://en.wikipedia.org/wiki/Brabham,7,4,4,0
21303,657,n°2 - Spanish Grand Prix,2,6,Ferrari,#N/A,http://en.wikipedia.org/wiki/Scuderia_Ferrari,0,7,7,0
21302,657,n°2 - Spanish Grand Prix,2,182,Brabham-Ford,#N/A,http://en.wikipedia.org/wiki/Brabham,1,5,5,0
21297,656,n°1 - South African Grand Prix,1,191,Brabham-Repco,#N/A,http://en.wikipedia.org/wiki/Brabham,0,5,5,0
21296,656,n°1 - South African Grand Prix,1,6,Ferrari,#N/A,http://en.wikipedia.org/wiki/Scuderia_Ferrari,0,6,6,0
21295,656,n°1 - South African Grand Prix,1,182,Brabham-Ford,#N/A,http://en.wikipedia.org/wiki/Brabham,0,7,7,0
21102,678,n°12 - Mexican Grand Prix,12,1,McLaren,#N/A,http://en.wikipedia.org/wiki/McLaren,0,14,14,0
21101,678,n°12 - Mexican Grand Prix,12,26,Lola,#N/A,http://en.wikipedia.org/wiki/MasterCard_Lola,0,13,13,0
21100,678,n°12 - Mexican Grand Prix,12,82,Matra,#N/A,http://en.wikipedia.org/wiki/Matra,8,9,9,0
21099,678,n°12 - Mexican Grand Prix,12,187,McLaren-Ford,#N/A,http://en.wikipedia.org/wiki/Team_McLaren,49,2,2,3
21098,678,n°12 - Mexican Grand Prix,12,195,Cooper-BRM,#N/A,http://en.wikipedia.org/wiki/Cooper_Car_Company,14,7,7,0
21097,678,n°12 - Mexican Grand Prix,12,66,BRM,#N/A,http://en.wikipedia.org/wiki/BRM,28,5,5,0
21085,677,n°11 - United States Grand Prix,11,1,McLaren,#N/A,http://en.wikipedia.org/wiki/McLaren,0,14,14,0
21084,677,n°11 - United States Grand Prix,11,26,Lola,#N/A,http://en.wikipedia.org/wiki/MasterCard_Lola,0,13,13,0
21083,677,n°11 - United States Grand Prix,11,82,Matra,#N/A,http://en.wikipedia.org/wiki/Matra,8,9,9,0
21082,677,n°11 - United States Grand Prix,11,187,McLaren-Ford,#N/A,http://en.wikipedia.org/wiki/Team_McLaren,43,3,3,3
21081,677,n°11 - United States Grand Prix,11,195,Cooper-BRM,#N/A,http://en.wikipedia.org/wiki/Cooper_Car_Company,14,6,6,0
21080,677,n°11 - United States Grand Prix,11,66,BRM,#N/A,http://en.wikipedia.org/wiki/BRM,25,5,5,0
21068,676,n°10 - Canadian Grand Prix,10,1,McLaren,#N/A,http://en.wikipedia.org/wiki/McLaren,0,14,14,0
21067,676,n°10 - Canadian Grand Prix,10,26,Lola,#N/A,http://en.wikipedia.org/wiki/MasterCard_Lola,0,13,13,0
21066,676,n°10 - Canadian Grand Prix,10,170,Cooper-Climax,#N/A,http://en.wikipedia.org/wiki/Cooper_Car_Company,0,17,17,0
21065,676,n°10 - Canadian Grand Prix,10,89,LDS,#N/A,http://en.wikipedia.org/wiki/LDS_(automobile),0,16,16,0
21064,676,n°10 - Canadian Grand Prix,10,183,Brabham-Climax,#N/A,http://en.wikipedia.org/wiki/Brabham,0,15,15,0
21063,676,n°10 - Canadian Grand Prix,10,190,Eagle-Weslake,#N/A,http://en.wikipedia.org/wiki/Anglo_American_Racers,0,12,12,0
21051,675,n°9 - Italian Grand Prix,9,1,McLaren,#N/A,http://en.wikipedia.org/wiki/McLaren,0,14,14,0
21050,675,n°9 - Italian Grand Prix,9,26,Lola,#N/A,http://en.wikipedia.org/wiki/MasterCard_Lola,0,13,13,0
21049,675,n°9 - Italian Grand Prix,9,82,Matra,#N/A,http://en.wikipedia.org/wiki/Matra,8,8,8,0
21048,675,n°9 - Italian Grand Prix,9,187,McLaren-Ford,#N/A,http://en.wikipedia.org/wiki/Team_McLaren,31,4,4,2
21047,675,n°9 - Italian Grand Prix,9,195,Cooper-BRM,#N/A,http://en.wikipedia.org/wiki/Cooper_Car_Company,12,6,6,0
21046,675,n°9 - Italian Grand Prix,9,66,BRM,#N/A,http://en.wikipedia.org/wiki/BRM,21,5,5,0
21034,674,n°8 - German Grand Prix,8,1,McLaren,#N/A,http://en.wikipedia.org/wiki/McLaren,0,14,14,0
21033,674,n°8 - German Grand Prix,8,26,Lola,#N/A,http://en.wikipedia.org/wiki/MasterCard_Lola,0,13,13,0
21032,674,n°8 - German Grand Prix,8,170,Cooper-Climax,#N/A,http://en.wikipedia.org/wiki/Cooper_Car_Company,0,17,17,0
21031,674,n°8 - German Grand Prix,8,89,LDS,#N/A,http://en.wikipedia.org/wiki/LDS_(automobile),0,16,16,0
21030,674,n°8 - German Grand Prix,8,183,Brabham-Climax,#N/A,http://en.wikipedia.org/wiki/Brabham,0,15,15,0
21029,674,n°8 - German Grand Prix,8,190,Eagle-Weslake,#N/A,http://en.wikipedia.org/wiki/Anglo_American_Racers,0,12,12,0
21017,673,n°7 - British Grand Prix,7,82,Matra,#N/A,http://en.wikipedia.org/wiki/Matra,6,8,8,0
21016,673,n°7 - British Grand Prix,7,187,McLaren-Ford,#N/A,http://en.wikipedia.org/wiki/Team_McLaren,22,3,3,1
21015,673,n°7 - British Grand Prix,7,195,Cooper-BRM,#N/A,http://en.wikipedia.org/wiki/Cooper_Car_Company,12,6,6,0
21014,673,n°7 - British Grand Prix,7,66,BRM,#N/A,http://en.wikipedia.org/wiki/BRM,17,5,5,0
21013,673,n°7 - British Grand Prix,7,170,Cooper-Climax,#N/A,http://en.wikipedia.org/wiki/Cooper_Car_Company,0,15,15,0
21002,672,n°6 - French Grand Prix,6,170,Cooper-Climax,#N/A,http://en.wikipedia.org/wiki/Cooper_Car_Company,0,15,15,0
21001,672,n°6 - French Grand Prix,6,89,LDS,#N/A,http://en.wikipedia.org/wiki/LDS_(automobile),0,14,14,0
21000,672,n°6 - French Grand Prix,6,190,Eagle-Weslake,#N/A,http://en.wikipedia.org/wiki/Anglo_American_Racers,0,13,13,0
20999,672,n°6 - French Grand Prix,6,183,Brabham-Climax,#N/A,http://en.wikipedia.org/wiki/Brabham,0,12,12,0
20998,672,n°6 - French Grand Prix,6,66,BRM,#N/A,http://en.wikipedia.org/wiki/BRM,17,5,5,0
20987,671,n°5 - Dutch Grand Prix,5,170,Cooper-Climax,#N/A,http://en.wikipedia.org/wiki/Cooper_Car_Company,0,15,15,0
20986,671,n°5 - Dutch Grand Prix,5,89,LDS,#N/A,http://en.wikipedia.org/wiki/LDS_(automobile),0,14,14,0
20985,671,n°5 - Dutch Grand Prix,5,190,Eagle-Weslake,#N/A,http://en.wikipedia.org/wiki/Anglo_American_Racers,0,13,13,0
20984,671,n°5 - Dutch Grand Prix,5,183,Brabham-Climax,#N/A,http://en.wikipedia.org/wiki/Brabham,0,12,12,0
20983,671,n°5 - Dutch Grand Prix,5,66,BRM,#N/A,http://en.wikipedia.org/wiki/BRM,16,3,3,0
20972,670,n°4 - Belgian Grand Prix,4,82,Matra,#N/A,http://en.wikipedia.org/wiki/Matra,0,11,11,0
20971,670,n°4 - Belgian Grand Prix,4,187,McLaren-Ford,#N/A,http://en.wikipedia.org/wiki/Team_McLaren,17,2,2,1
20970,670,n°4 - Belgian Grand Prix,4,195,Cooper-BRM,#N/A,http://en.wikipedia.org/wiki/Cooper_Car_Company,9,4,4,0
20969,670,n°4 - Belgian Grand Prix,4,66,BRM,#N/A,http://en.wikipedia.org/wiki/BRM,12,3,3,0
20968,670,n°4 - Belgian Grand Prix,4,170,Cooper-Climax,#N/A,http://en.wikipedia.org/wiki/Cooper_Car_Company,0,15,15,0
20957,669,n°3 - Monaco Grand Prix,3,170,Cooper-Climax,#N/A,http://en.wikipedia.org/wiki/Cooper_Car_Company,0,15,15,0
20956,669,n°3 - Monaco Grand Prix,3,89,LDS,#N/A,http://en.wikipedia.org/wiki/LDS_(automobile),0,14,14,0
20955,669,n°3 - Monaco Grand Prix,3,190,Eagle-Weslake,#N/A,http://en.wikipedia.org/wiki/Anglo_American_Racers,0,13,13,0
20954,669,n°3 - Monaco Grand Prix,3,183,Brabham-Climax,#N/A,http://en.wikipedia.org/wiki/Brabham,0,12,12,0
20953,669,n°3 - Monaco Grand Prix,3,66,BRM,#N/A,http://en.wikipedia.org/wiki/BRM,6,4,4,0
20942,668,n°2 - Spanish Grand Prix,2,66,BRM,#N/A,http://en.wikipedia.org/wiki/BRM,0,10,10,0
20941,668,n°2 - Spanish Grand Prix,2,170,Cooper-Climax,#N/A,http://en.wikipedia.org/wiki/Cooper_Car_Company,0,14,14,0
20940,668,n°2 - Spanish Grand Prix,2,89,LDS,#N/A,http://en.wikipedia.org/wiki/LDS_(automobile),0,13,13,0
20939,668,n°2 - Spanish Grand Prix,2,190,Eagle-Weslake,#N/A,http://en.wikipedia.org/wiki/Anglo_American_Racers,0,12,12,0
20928,667,n°1 - South African Grand Prix,1,195,Cooper-BRM,#N/A,http://en.wikipedia.org/wiki/Cooper_Car_Company,0,13,13,0
20927,667,n°1 - South African Grand Prix,1,66,BRM,#N/A,http://en.wikipedia.org/wiki/BRM,0,12,12,0
20926,667,n°1 - South African Grand Prix,1,170,Cooper-Climax,#N/A,http://en.wikipedia.org/wiki/Cooper_Car_Company,0,11,11,0
20915,689,n°11 - Mexican Grand Prix,11,184,LDS-Climax,#N/A,http://en.wikipedia.org/wiki/LDS_(automobile),0,15,15,0
20914,689,n°11 - Mexican Grand Prix,11,193,Cooper-ATS,#N/A,http://en.wikipedia.org/wiki/Cooper_Car_Company,0,20,20,0
20913,689,n°11 - Mexican Grand Prix,11,26,Lola,#N/A,http://en.wikipedia.org/wiki/MasterCard_Lola,0,14,14,0
20912,689,n°11 - Mexican Grand Prix,11,82,Matra,#N/A,http://en.wikipedia.org/wiki/Matra,0,18,18,0
20911,689,n°11 - Mexican Grand Prix,11,90,Protos,#N/A,http://en.wikipedia.org/wiki/Protos_(constructor),0,19,19,0
20910,689,n°11 - Mexican Grand Prix,11,189,Eagle-Climax,#N/A,http://en.wikipedia.org/wiki/Anglo_American_Racers,0,17,17,0
20909,689,n°11 - Mexican Grand Prix,11,187,McLaren-Ford,#N/A,http://en.wikipedia.org/wiki/Team_McLaren,0,12,12,0
20908,689,n°11 - Mexican Grand Prix,11,182,Brabham-Ford,#N/A,http://en.wikipedia.org/wiki/Brabham,0,13,13,0
20895,688,n°10 - United States Grand Prix,10,184,LDS-Climax,#N/A,http://en.wikipedia.org/wiki/LDS_(automobile),0,15,15,0
20894,688,n°10 - United States Grand Prix,10,193,Cooper-ATS,#N/A,http://en.wikipedia.org/wiki/Cooper_Car_Company,0,20,20,0
20893,688,n°10 - United States Grand Prix,10,26,Lola,#N/A,http://en.wikipedia.org/wiki/MasterCard_Lola,0,14,14,0
20892,688,n°10 - United States Grand Prix,10,82,Matra,#N/A,http://en.wikipedia.org/wiki/Matra,0,18,18,0
20891,688,n°10 - United States Grand Prix,10,90,Protos,#N/A,http://en.wikipedia.org/wiki/Protos_(constructor),0,19,19,0
20890,688,n°10 - United States Grand Prix,10,189,Eagle-Climax,#N/A,http://en.wikipedia.org/wiki/Anglo_American_Racers,0,17,17,0
20889,688,n°10 - United States Grand Prix,10,187,McLaren-Ford,#N/A,http://en.wikipedia.org/wiki/Team_McLaren,0,13,13,0
20888,688,n°10 - United States Grand Prix,10,182,Brabham-Ford,#N/A,http://en.wikipedia.org/wiki/Brabham,0,12,12,0
20875,687,n°9 - Italian Grand Prix,9,184,LDS-Climax,#N/A,http://en.wikipedia.org/wiki/LDS_(automobile),0,14,14,0
20874,687,n°9 - Italian Grand Prix,9,193,Cooper-ATS,#N/A,http://en.wikipedia.org/wiki/Cooper_Car_Company,0,19,19,0
20873,687,n°9 - Italian Grand Prix,9,26,Lola,#N/A,http://en.wikipedia.org/wiki/MasterCard_Lola,0,13,13,0
20872,687,n°9 - Italian Grand Prix,9,82,Matra,#N/A,http://en.wikipedia.org/wiki/Matra,0,17,17,0
20871,687,n°9 - Italian Grand Prix,9,90,Protos,#N/A,http://en.wikipedia.org/wiki/Protos_(constructor),0,18,18,0
20870,687,n°9 - Italian Grand Prix,9,189,Eagle-Climax,#N/A,http://en.wikipedia.org/wiki/Anglo_American_Racers,0,16,16,0
20869,687,n°9 - Italian Grand Prix,9,182,Brabham-Ford,#N/A,http://en.wikipedia.org/wiki/Brabham,0,12,12,0
20856,686,n°8 - Canadian Grand Prix,8,184,LDS-Climax,#N/A,http://en.wikipedia.org/wiki/LDS_(automobile),0,14,14,0
20855,686,n°8 - Canadian Grand Prix,8,193,Cooper-ATS,#N/A,http://en.wikipedia.org/wiki/Cooper_Car_Company,0,19,19,0
20854,686,n°8 - Canadian Grand Prix,8,26,Lola,#N/A,http://en.wikipedia.org/wiki/MasterCard_Lola,0,13,13,0
20853,686,n°8 - Canadian Grand Prix,8,82,Matra,#N/A,http://en.wikipedia.org/wiki/Matra,0,17,17,0
20852,686,n°8 - Canadian Grand Prix,8,90,Protos,#N/A,http://en.wikipedia.org/wiki/Protos_(constructor),0,18,18,0
20851,686,n°8 - Canadian Grand Prix,8,189,Eagle-Climax,#N/A,http://en.wikipedia.org/wiki/Anglo_American_Racers,0,16,16,0
20850,686,n°8 - Canadian Grand Prix,8,182,Brabham-Ford,#N/A,http://en.wikipedia.org/wiki/Brabham,0,12,12,0
20837,685,n°7 - German Grand Prix,7,90,Protos,#N/A,http://en.wikipedia.org/wiki/Protos_(constructor),0,18,18,0
20836,685,n°7 - German Grand Prix,7,26,Lola,#N/A,http://en.wikipedia.org/wiki/MasterCard_Lola,0,13,13,0
20835,685,n°7 - German Grand Prix,7,182,Brabham-Ford,#N/A,http://en.wikipedia.org/wiki/Brabham,0,12,12,0
20834,685,n°7 - German Grand Prix,7,193,Cooper-ATS,#N/A,http://en.wikipedia.org/wiki/Cooper_Car_Company,0,19,19,0
20833,685,n°7 - German Grand Prix,7,180,Lotus-Ford,#N/A,http://en.wikipedia.org/wiki/Team_Lotus,19,3,3,2
20832,685,n°7 - German Grand Prix,7,82,Matra,#N/A,http://en.wikipedia.org/wiki/Matra,0,17,17,0
20831,685,n°7 - German Grand Prix,7,190,Eagle-Weslake,#N/A,http://en.wikipedia.org/wiki/Anglo_American_Racers,9,6,6,1
20818,684,n°6 - British Grand Prix,6,184,LDS-Climax,#N/A,http://en.wikipedia.org/wiki/LDS_(automobile),0,12,12,0
20817,684,n°6 - British Grand Prix,6,82,Matra,#N/A,http://en.wikipedia.org/wiki/Matra,0,15,15,0
20816,684,n°6 - British Grand Prix,6,189,Eagle-Climax,#N/A,http://en.wikipedia.org/wiki/Anglo_American_Racers,0,14,14,0
20815,684,n°6 - British Grand Prix,6,193,Cooper-ATS,#N/A,http://en.wikipedia.org/wiki/Cooper_Car_Company,0,16,16,0
20814,684,n°6 - British Grand Prix,6,190,Eagle-Weslake,#N/A,http://en.wikipedia.org/wiki/Anglo_American_Racers,9,6,6,1
20813,684,n°6 - British Grand Prix,6,180,Lotus-Ford,#N/A,http://en.wikipedia.org/wiki/Team_Lotus,19,2,2,2
20802,683,n°5 - French Grand Prix,5,184,LDS-Climax,#N/A,http://en.wikipedia.org/wiki/LDS_(automobile),0,12,12,0
20801,683,n°5 - French Grand Prix,5,82,Matra,#N/A,http://en.wikipedia.org/wiki/Matra,0,15,15,0
20800,683,n°5 - French Grand Prix,5,189,Eagle-Climax,#N/A,http://en.wikipedia.org/wiki/Anglo_American_Racers,0,14,14,0
20799,683,n°5 - French Grand Prix,5,190,Eagle-Weslake,#N/A,http://en.wikipedia.org/wiki/Anglo_American_Racers,9,6,6,1
20798,683,n°5 - French Grand Prix,5,180,Lotus-Ford,#N/A,http://en.wikipedia.org/wiki/Team_Lotus,10,5,5,1
20787,682,n°4 - Belgian Grand Prix,4,180,Lotus-Ford,#N/A,http://en.wikipedia.org/wiki/Team_Lotus,10,4,4,1
20786,682,n°4 - Belgian Grand Prix,4,82,Matra,#N/A,http://en.wikipedia.org/wiki/Matra,0,15,15,0
20785,682,n°4 - Belgian Grand Prix,4,190,Eagle-Weslake,#N/A,http://en.wikipedia.org/wiki/Anglo_American_Racers,9,5,5,1
20784,682,n°4 - Belgian Grand Prix,4,172,Lotus-Climax,#N/A,http://en.wikipedia.org/wiki/Team_Lotus,0,13,13,0
20783,682,n°4 - Belgian Grand Prix,4,194,McLaren-BRM,#N/A,http://en.wikipedia.org/wiki/McLaren_(racing),3,10,10,0
20772,681,n°3 - Dutch Grand Prix,3,180,Lotus-Ford,#N/A,http://en.wikipedia.org/wiki/Team_Lotus,9,3,3,1
20771,681,n°3 - Dutch Grand Prix,3,82,Matra,#N/A,http://en.wikipedia.org/wiki/Matra,0,15,15,0
20770,681,n°3 - Dutch Grand Prix,3,190,Eagle-Weslake,#N/A,http://en.wikipedia.org/wiki/Anglo_American_Racers,0,14,14,0
20769,681,n°3 - Dutch Grand Prix,3,172,Lotus-Climax,#N/A,http://en.wikipedia.org/wiki/Team_Lotus,0,12,12,0
20768,681,n°3 - Dutch Grand Prix,3,194,McLaren-BRM,#N/A,http://en.wikipedia.org/wiki/McLaren_(racing),3,8,8,0
20757,680,n°2 - Monaco Grand Prix,2,184,LDS-Climax,#N/A,http://en.wikipedia.org/wiki/LDS_(automobile),0,10,10,0
20756,680,n°2 - Monaco Grand Prix,2,190,Eagle-Weslake,#N/A,http://en.wikipedia.org/wiki/Anglo_American_Racers,0,13,13,0
20755,680,n°2 - Monaco Grand Prix,2,82,Matra,#N/A,http://en.wikipedia.org/wiki/Matra,0,14,14,0
20754,680,n°2 - Monaco Grand Prix,2,189,Eagle-Climax,#N/A,http://en.wikipedia.org/wiki/Anglo_American_Racers,0,12,12,0
20743,679,n°1 - South African Grand Prix,1,66,BRM,#N/A,http://en.wikipedia.org/wiki/BRM,0,9,9,0
20742,679,n°1 - South African Grand Prix,1,189,Eagle-Climax,#N/A,http://en.wikipedia.org/wiki/Anglo_American_Racers,0,8,8,0
20724,698,n°9 - Mexican Grand Prix,9,183,Brabham-Climax,#N/A,http://en.wikipedia.org/wiki/Brabham,1,10,10,0
20720,698,n°9 - Mexican Grand Prix,9,191,Brabham-Repco,#N/A,http://en.wikipedia.org/wiki/Brabham,42,1,1,4
20730,698,n°9 - Mexican Grand Prix,9,6,Ferrari,#N/A,http://en.wikipedia.org/wiki/Scuderia_Ferrari,31,2,2,2
20728,698,n°9 - Mexican Grand Prix,9,188,McLaren-Serenissima,#N/A,http://en.wikipedia.org/wiki/Team_McLaren,1,12,12,0
20727,698,n°9 - Mexican Grand Prix,9,192,Cooper-Ferrari,#N/A,http://en.wikipedia.org/wiki/Cooper_Car_Company,0,13,13,0
20726,698,n°9 - Mexican Grand Prix,9,189,Eagle-Climax,#N/A,http://en.wikipedia.org/wiki/Anglo_American_Racers,4,7,7,0
20725,698,n°9 - Mexican Grand Prix,9,66,BRM,#N/A,http://en.wikipedia.org/wiki/BRM,22,4,4,1
20723,698,n°9 - Mexican Grand Prix,9,172,Lotus-Climax,#N/A,http://en.wikipedia.org/wiki/Team_Lotus,8,6,6,0
20722,698,n°9 - Mexican Grand Prix,9,181,Brabham-BRM,#N/A,http://en.wikipedia.org/wiki/Brabham,1,11,11,0
20721,698,n°9 - Mexican Grand Prix,9,176,Lotus-BRM,#N/A,http://en.wikipedia.org/wiki/Team_Lotus,13,5,5,1
20707,697,n°8 - United States Grand Prix,8,181,Brabham-BRM,#N/A,http://en.wikipedia.org/wiki/Brabham,1,10,10,0
20705,697,n°8 - United States Grand Prix,8,191,Brabham-Repco,#N/A,http://en.wikipedia.org/wiki/Brabham,40,1,1,4
20714,697,n°8 - United States Grand Prix,8,167,Cooper-Maserati,#N/A,http://en.wikipedia.org/wiki/Cooper_Car_Company,24,3,3,0
20712,697,n°8 - United States Grand Prix,8,192,Cooper-Ferrari,#N/A,http://en.wikipedia.org/wiki/Cooper_Car_Company,0,12,12,0
20711,697,n°8 - United States Grand Prix,8,189,Eagle-Climax,#N/A,http://en.wikipedia.org/wiki/Anglo_American_Racers,2,7,7,0
20710,697,n°8 - United States Grand Prix,8,66,BRM,#N/A,http://en.wikipedia.org/wiki/BRM,22,4,4,1
20709,697,n°8 - United States Grand Prix,8,183,Brabham-Climax,#N/A,http://en.wikipedia.org/wiki/Brabham,1,9,9,0
20708,697,n°8 - United States Grand Prix,8,172,Lotus-Climax,#N/A,http://en.wikipedia.org/wiki/Team_Lotus,8,6,6,0
20706,697,n°8 - United States Grand Prix,8,176,Lotus-BRM,#N/A,http://en.wikipedia.org/wiki/Team_Lotus,13,5,5,1
20696,696,n°7 - Italian Grand Prix,7,189,Eagle-Climax,#N/A,http://en.wikipedia.org/wiki/Anglo_American_Racers,2,7,7,0
20697,696,n°7 - Italian Grand Prix,7,192,Cooper-Ferrari,#N/A,http://en.wikipedia.org/wiki/Cooper_Car_Company,0,11,11,0
20695,696,n°7 - Italian Grand Prix,7,66,BRM,#N/A,http://en.wikipedia.org/wiki/BRM,22,3,3,1
20694,696,n°7 - Italian Grand Prix,7,183,Brabham-Climax,#N/A,http://en.wikipedia.org/wiki/Brabham,1,8,8,0
20693,696,n°7 - Italian Grand Prix,7,172,Lotus-Climax,#N/A,http://en.wikipedia.org/wiki/Team_Lotus,7,5,5,0
20692,696,n°7 - Italian Grand Prix,7,181,Brabham-BRM,#N/A,http://en.wikipedia.org/wiki/Brabham,1,9,9,0
20691,696,n°7 - Italian Grand Prix,7,176,Lotus-BRM,#N/A,http://en.wikipedia.org/wiki/Team_Lotus,4,6,6,0
20690,696,n°7 - Italian Grand Prix,7,191,Brabham-Repco,#N/A,http://en.wikipedia.org/wiki/Brabham,40,1,1,4
20682,695,n°6 - German Grand Prix,6,66,BRM,#N/A,http://en.wikipedia.org/wiki/BRM,22,3,3,1
20678,695,n°6 - German Grand Prix,6,176,Lotus-BRM,#N/A,http://en.wikipedia.org/wiki/Team_Lotus,2,7,7,0
20679,695,n°6 - German Grand Prix,6,181,Brabham-BRM,#N/A,http://en.wikipedia.org/wiki/Brabham,1,8,8,0
20680,695,n°6 - German Grand Prix,6,172,Lotus-Climax,#N/A,http://en.wikipedia.org/wiki/Team_Lotus,7,5,5,0
20683,695,n°6 - German Grand Prix,6,189,Eagle-Climax,#N/A,http://en.wikipedia.org/wiki/Anglo_American_Racers,2,6,6,0
20681,695,n°6 - German Grand Prix,6,183,Brabham-Climax,#N/A,http://en.wikipedia.org/wiki/Brabham,0,10,10,0
20677,695,n°6 - German Grand Prix,6,191,Brabham-Repco,#N/A,http://en.wikipedia.org/wiki/Brabham,39,1,1,4
20664,694,n°5 - Dutch Grand Prix,5,191,Brabham-Repco,#N/A,http://en.wikipedia.org/wiki/Brabham,30,1,1,3
20665,694,n°5 - Dutch Grand Prix,5,176,Lotus-BRM,#N/A,http://en.wikipedia.org/wiki/Team_Lotus,2,7,7,0
20666,694,n°5 - Dutch Grand Prix,5,181,Brabham-BRM,#N/A,http://en.wikipedia.org/wiki/Brabham,1,8,8,0
